,ID,Date,District,Suspected_Local,Suspected_Foreign,Suspected_Total,TotalInfected
22,0803_Nuwaraeliya,08-03,Nuwaraeliya,0,0,0,0
23,0803_Kilinochchi,08-03,Kilinochchi,0,0,0,0
24,0803_Mannar,08-03,Mannar,0,0,0,0
25,0803_Mullativu,08-03,Mullativu,0,0,0,0
0,0806_Colombo,08-06,Colombo,43,0,43,160
1,0806_Gampaha,08-06,Gampaha,10,0,10,38
2,0806_Puttalam,08-06,Puttalam,4,0,4,35
3,0806_Kalutara,08-06,Kalutara,1,0,1,34
4,0806_Anuradhapura,08-06,Anuradhapura,1,0,1,20
5,0806_Kandy,08-06,Kandy,0,0,0,16
6,0806_Kurunegala,08-06,Kurunegala,0,0,0,11
7,0806_Polonnaruwa,08-06,Polonnaruwa,4,0,4,13
8,0806_Jaffna,08-06,Jaffna,0,0,0,7
9,0806_Ratnapura,08-06,Ratnapura,0,0,0,6
10,0806_Kegalle,08-06,Kegalle,0,0,0,4
11,0806_Moneragala,08-06,Moneragala,0,0,0,4
12,0806_Kalmunai,08-06,Kalmunai,0,0,0,2
13,0806_Matale,08-06,Matale,0,0,0,2
14,0806_Galle,08-06,Galle,0,0,0,2
15,0806_Ampara,08-06,Ampara,0,0,0,2
16,0806_Badulla,08-06,Badulla,0,0,0,1
17,0806_Matara,08-06,Matara,0,0,0,1
18,0806_Batticoloa,08-06,Batticoloa,0,0,0,1
19,0806_Hambantota,08-06,Hambantota,0,0,0,1
20,0806_Vavunia,08-06,Vavunia,1,0,1,0
21,0806_Trincomalee,08-06,Trincomalee,0,0,0,0
22,0806_Nuwaraeliya,08-06,Nuwaraeliya,0,0,0,0
23,0806_Kilinochchi,08-06,Kilinochchi,0,0,0,0
24,0806_Mannar,08-06,Mannar,0,0,0,0
25,0806_Mullativu,08-06,Mullativu,0,0,0,0
0,0807_Colombo,08-07,Colombo,21,0,21,160
1,0807_Gampaha,08-07,Gampaha,4,0,4,38
2,0807_Puttalam,08-07,Puttalam,2,0,2,35
3,0807_Kalutara,08-07,Kalutara,0,0,0,34
4,0807_Anuradhapura,08-07,Anuradhapura,1,0,1,20
5,0807_Kandy,08-07,Kandy,0,0,0,16
6,0807_Kurunegala,08-07,Kurunegala,3,0,3,11
7,0807_Polonnaruwa,08-07,Polonnaruwa,4,0,4,13
8,0807_Jaffna,08-07,Jaffna,0,0,0,7
9,0807_Ratnapura,08-07,Ratnapura,0,0,0,6
10,0807_Kegalle,08-07,Kegalle,0,0,0,4
11,0807_Moneragala,08-07,Moneragala,0,0,0,4
12,0807_Kalmunai,08-07,Kalmunai,0,0,0,2
13,0807_Matale,08-07,Matale,0,0,0,2
14,0807_Galle,08-07,Galle,0,0,0,2
15,0807_Ampara,08-07,Ampara,0,0,0,2
16,0807_Badulla,08-07,Badulla,0,0,0,1
17,0807_Matara,08-07,Matara,0,0,0,1
18,0807_Batticoloa,08-07,Batticoloa,1,0,1,1
19,0807_Hambantota,08-07,Hambantota,0,0,0,1
20,0807_Vavunia,08-07,Vavunia,2,0,2,0
21,0807_Trincomalee,08-07,Trincomalee,0,0,0,0
22,0807_Nuwaraeliya,08-07,Nuwaraeliya,0,0,0,0
23,0807_Kilinochchi,08-07,Kilinochchi,0,0,0,0
24,0807_Mannar,08-07,Mannar,0,0,0,0
25,0807_Mullativu,08-07,Mullativu,0,0,0,0
0,0808_Colombo,08-08,Colombo,28,0,28,160
1,0808_Gampaha,08-08,Gampaha,11,0,11,38
2,0808_Puttalam,08-08,Puttalam,1,0,1,35
3,0808_Kalutara,08-08,Kalutara,2,0,2,34
4,0808_Anuradhapura,08-08,Anuradhapura,0,0,0,20
5,0808_Kandy,08-08,Kandy,0,0,0,16
6,0808_Kurunegala,08-08,Kurunegala,1,0,1,11
7,0808_Polonnaruwa,08-08,Polonnaruwa,5,0,5,13
8,0808_Jaffna,08-08,Jaffna,0,0,0,7
9,0808_Ratnapura,08-08,Ratnapura,0,0,0,6
10,0808_Kegalle,08-08,Kegalle,0,0,0,4
11,0808_Moneragala,08-08,Moneragala,0,0,0,4
12,0808_Kalmunai,08-08,Kalmunai,0,0,0,2
13,0808_Matale,08-08,Matale,0,0,0,2
14,0808_Galle,08-08,Galle,0,0,0,2
15,0808_Ampara,08-08,Ampara,0,0,0,2
16,0808_Badulla,08-08,Badulla,0,0,0,1
17,0808_Matara,08-08,Matara,0,0,0,1
18,0808_Batticoloa,08-08,Batticoloa,2,0,2,1
19,0808_Hambantota,08-08,Hambantota,0,0,0,1
20,0808_Vavunia,08-08,Vavunia,1,0,1,0
21,0808_Trincomalee,08-08,Trincomalee,0,0,0,0
22,0808_Nuwaraeliya,08-08,Nuwaraeliya,0,0,0,0
23,0808_Kilinochchi,08-08,Kilinochchi,0,0,0,0
24,0808_Mannar,08-08,Mannar,0,0,0,0
25,0808_Mullativu,08-08,Mullativu,0,0,0,0
0,0809_Colombo,08-09,Colombo,29,0,29,160
1,0809_Gampaha,08-09,Gampaha,11,0,11,38
2,0809_Puttalam,08-09,Puttalam,7,0,7,35
3,0809_Kalutara,08-09,Kalutara,2,0,2,34
4,0809_Anuradhapura,08-09,Anuradhapura,1,0,1,20
5,0809_Kandy,08-09,Kandy,0,0,0,16
6,0809_Kurunegala,08-09,Kurunegala,1,0,1,11
7,0809_Polonnaruwa,08-09,Polonnaruwa,5,0,5,13
8,0809_Jaffna,08-09,Jaffna,0,0,0,7
9,0809_Ratnapura,08-09,Ratnapura,0,0,0,6
10,0809_Kegalle,08-09,Kegalle,0,0,0,4
11,0809_Moneragala,08-09,Moneragala,0,0,0,4
12,0809_Kalmunai,08-09,Kalmunai,0,0,0,2
13,0809_Matale,08-09,Matale,0,0,0,2
14,0809_Galle,08-09,Galle,0,0,0,2
15,0809_Ampara,08-09,Ampara,0,0,0,2
16,0809_Badulla,08-09,Badulla,0,0,0,1
17,0809_Matara,08-09,Matara,0,0,0,1
18,0809_Batticoloa,08-09,Batticoloa,2,0,2,1
19,0809_Hambantota,08-09,Hambantota,0,0,0,1
20,0809_Vavunia,08-09,Vavunia,0,0,0,0
21,0809_Trincomalee,08-09,Trincomalee,0,0,0,0
22,0809_Nuwaraeliya,08-09,Nuwaraeliya,0,0,0,0
23,0809_Kilinochchi,08-09,Kilinochchi,0,0,0,0
24,0809_Mannar,08-09,Mannar,0,0,0,0
25,0809_Mullativu,08-09,Mullativu,0,0,0,0
0,0810_Colombo,08-10,Colombo,40,0,40,160
1,0810_Gampaha,08-10,Gampaha,10,1,11,38
2,0810_Puttalam,08-10,Puttalam,8,0,8,35
3,0810_Kalutara,08-10,Kalutara,0,0,0,34
4,0810_Anuradhapura,08-10,Anuradhapura,1,0,1,20
5,0810_Kandy,08-10,Kandy,0,0,0,16
6,0810_Kurunegala,08-10,Kurunegala,2,0,2,11
7,0810_Polonnaruwa,08-10,Polonnaruwa,3,0,3,13
8,0810_Jaffna,08-10,Jaffna,2,0,2,7
9,0810_Ratnapura,08-10,Ratnapura,0,0,0,6
10,0810_Kegalle,08-10,Kegalle,0,0,0,4
11,0810_Moneragala,08-10,Moneragala,0,0,0,4
12,0810_Kalmunai,08-10,Kalmunai,0,0,0,2
13,0810_Matale,08-10,Matale,0,0,0,2
14,0810_Galle,08-10,Galle,0,0,0,2
15,0810_Ampara,08-10,Ampara,0,0,0,2
16,0810_Badulla,08-10,Badulla,0,0,0,1
17,0810_Matara,08-10,Matara,0,0,0,1
18,0810_Batticoloa,08-10,Batticoloa,1,0,1,1
19,0810_Hambantota,08-10,Hambantota,0,0,0,1
20,0810_Vavunia,08-10,Vavunia,2,0,2,0
21,0810_Trincomalee,08-10,Trincomalee,0,0,0,0
22,0810_Nuwaraeliya,08-10,Nuwaraeliya,0,0,0,0
23,0810_Kilinochchi,08-10,Kilinochchi,0,0,0,0
24,0810_Mannar,08-10,Mannar,0,0,0,0
25,0810_Mullativu,08-10,Mullativu,0,0,0,0
0,0811_Colombo,08-11,Colombo,22,0,22,160
1,0811_Gampaha,08-11,Gampaha,10,0,10,38
2,0811_Puttalam,08-11,Puttalam,9,0,9,35
3,0811_Kalutara,08-11,Kalutara,0,0,0,34
4,0811_Anuradhapura,08-11,Anuradhapura,3,0,3,20
5,0811_Kandy,08-11,Kandy,0,0,0,16
6,0811_Kurunegala,08-11,Kurunegala,0,0,0,11
7,0811_Polonnaruwa,08-11,Polonnaruwa,3,0,3,13
8,0811_Jaffna,08-11,Jaffna,0,0,0,7
9,0811_Ratnapura,08-11,Ratnapura,0,0,0,6
10,0811_Kegalle,08-11,Kegalle,0,0,0,4
11,0811_Moneragala,08-11,Moneragala,0,0,0,4
12,0811_Kalmunai,08-11,Kalmunai,0,0,0,2
13,0811_Matale,08-11,Matale,0,0,0,2
14,0811_Galle,08-11,Galle,0,0,0,2
15,0811_Ampara,08-11,Ampara,0,0,0,2
16,0811_Badulla,08-11,Badulla,0,0,0,1
17,0811_Matara,08-11,Matara,0,0,0,1
18,0811_Batticoloa,08-11,Batticoloa,0,0,0,1
19,0811_Hambantota,08-11,Hambantota,0,0,0,1
20,0811_Vavunia,08-11,Vavunia,2,0,2,0
21,0811_Trincomalee,08-11,Trincomalee,0,0,0,0
22,0811_Nuwaraeliya,08-11,Nuwaraeliya,0,0,0,0
23,0811_Kilinochchi,08-11,Kilinochchi,0,0,0,0
24,0811_Mannar,08-11,Mannar,0,0,0,0
25,0811_Mullativu,08-11,Mullativu,0,0,0,0
0,0812_Colombo,08-12,Colombo,20,0,20,160
1,0812_Gampaha,08-12,Gampaha,10,0,10,38
2,0812_Puttalam,08-12,Puttalam,12,0,12,35
3,0812_Kalutara,08-12,Kalutara,0,0,0,34
4,0812_Anuradhapura,08-12,Anuradhapura,0,0,0,20
5,0812_Kandy,08-12,Kandy,0,0,0,16
6,0812_Kurunegala,08-12,Kurunegala,1,0,1,11
7,0812_Polonnaruwa,08-12,Polonnaruwa,2,0,2,13
8,0812_Jaffna,08-12,Jaffna,3,0,3,7
9,0812_Ratnapura,08-12,Ratnapura,0,0,0,6
10,0812_Kegalle,08-12,Kegalle,0,0,0,4
11,0812_Moneragala,08-12,Moneragala,0,0,0,4
12,0812_Kalmunai,08-12,Kalmunai,0,0,0,2
13,0812_Matale,08-12,Matale,0,0,0,2
14,0812_Galle,08-12,Galle,0,0,0,2
15,0812_Ampara,08-12,Ampara,0,0,0,2
16,0812_Badulla,08-12,Badulla,1,0,1,1
17,0812_Matara,08-12,Matara,0,0,0,1
18,0812_Batticoloa,08-12,Batticoloa,0,0,0,1
19,0812_Hambantota,08-12,Hambantota,0,0,0,1
20,0812_Vavunia,08-12,Vavunia,0,0,0,0
21,0812_Trincomalee,08-12,Trincomalee,0,0,0,0
22,0812_Nuwaraeliya,08-12,Nuwaraeliya,0,0,0,0
23,0812_Kilinochchi,08-12,Kilinochchi,0,0,0,0
24,0812_Mannar,08-12,Mannar,0,0,0,0
25,0812_Mullativu,08-12,Mullativu,0,0,0,0
0,0813_Colombo,08-13,Colombo,19,0,19,160
1,0813_Gampaha,08-13,Gampaha,7,0,7,38
2,0813_Puttalam,08-13,Puttalam,14,0,14,35
3,0813_Kalutara,08-13,Kalutara,0,0,0,34
4,0813_Anuradhapura,08-13,Anuradhapura,2,0,2,20
5,0813_Kandy,08-13,Kandy,0,0,0,16
6,0813_Kurunegala,08-13,Kurunegala,0,0,0,11
7,0813_Polonnaruwa,08-13,Polonnaruwa,2,0,2,13
8,0813_Jaffna,08-13,Jaffna,0,0,0,7
9,0813_Ratnapura,08-13,Ratnapura,0,0,0,6
10,0813_Kegalle,08-13,Kegalle,0,0,0,4
11,0813_Moneragala,08-13,Moneragala,2,0,2,4
12,0813_Kalmunai,08-13,Kalmunai,0,0,0,2
13,0813_Matale,08-13,Matale,0,0,0,2
14,0813_Galle,08-13,Galle,1,0,1,2
15,0813_Ampara,08-13,Ampara,0,0,0,2
16,0813_Badulla,08-13,Badulla,0,0,0,1
17,0813_Matara,08-13,Matara,1,0,1,1
18,0813_Batticoloa,08-13,Batticoloa,0,0,0,1
19,0813_Hambantota,08-13,Hambantota,0,0,0,1
20,0813_Vavunia,08-13,Vavunia,0,0,0,0
21,0813_Trincomalee,08-13,Trincomalee,0,0,0,0
22,0813_Nuwaraeliya,08-13,Nuwaraeliya,0,0,0,0
23,0813_Kilinochchi,08-13,Kilinochchi,0,0,0,0
24,0813_Mannar,08-13,Mannar,0,0,0,0
25,0813_Mullativu,08-13,Mullativu,0,0,0,0
0,0814_Colombo,08-14,Colombo,31,0,31,160
1,0814_Gampaha,08-14,Gampaha,11,0,11,38
2,0814_Puttalam,08-14,Puttalam,8,0,8,35
3,0814_Kalutara,08-14,Kalutara,0,0,0,34
4,0814_Anuradhapura,08-14,Anuradhapura,2,0,2,20
5,0814_Kandy,08-14,Kandy,0,0,0,16
6,0814_Kurunegala,08-14,Kurunegala,0,0,0,11
7,0814_Polonnaruwa,08-14,Polonnaruwa,1,0,1,13
8,0814_Jaffna,08-14,Jaffna,1,0,1,7
9,0814_Ratnapura,08-14,Ratnapura,1,0,1,6
10,0814_Kegalle,08-14,Kegalle,0,0,0,4
11,0814_Moneragala,08-14,Moneragala,0,0,0,4
12,0814_Kalmunai,08-14,Kalmunai,0,0,0,2
13,0814_Matale,08-14,Matale,0,0,0,2
14,0814_Galle,08-14,Galle,0,0,0,2
15,0814_Ampara,08-14,Ampara,0,0,0,2
16,0814_Badulla,08-14,Badulla,0,0,0,1
17,0814_Matara,08-14,Matara,0,0,0,1
18,0814_Batticoloa,08-14,Batticoloa,0,0,0,1
19,0814_Hambantota,08-14,Hambantota,0,0,0,1
20,0814_Vavunia,08-14,Vavunia,0,0,0,0
21,0814_Trincomalee,08-14,Trincomalee,0,0,0,0
22,0814_Nuwaraeliya,08-14,Nuwaraeliya,0,0,0,0
23,0814_Kilinochchi,08-14,Kilinochchi,0,0,0,0
24,0814_Mannar,08-14,Mannar,0,0,0,0
25,0814_Mullativu,08-14,Mullativu,0,0,0,0
0,0815_Colombo,08-15,Colombo,9,0,9,160
1,0815_Gampaha,08-15,Gampaha,10,0,10,38
2,0815_Puttalam,08-15,Puttalam,6,0,6,35
3,0815_Kalutara,08-15,Kalutara,3,0,3,34
4,0815_Anuradhapura,08-15,Anuradhapura,1,0,1,20
5,0815_Kandy,08-15,Kandy,0,0,0,16
6,0815_Kurunegala,08-15,Kurunegala,0,0,0,11
7,0815_Polonnaruwa,08-15,Polonnaruwa,1,0,1,13
8,0815_Jaffna,08-15,Jaffna,1,0,1,7
9,0815_Ratnapura,08-15,Ratnapura,0,0,0,6
10,0815_Kegalle,08-15,Kegalle,0,0,0,4
11,0815_Moneragala,08-15,Moneragala,0,0,0,4
12,0815_Kalmunai,08-15,Kalmunai,0,0,0,2
13,0815_Matale,08-15,Matale,0,0,0,2
14,0815_Galle,08-15,Galle,1,0,1,2
15,0815_Ampara,08-15,Ampara,0,0,0,2
16,0815_Badulla,08-15,Badulla,0,1,1,1
17,0815_Matara,08-15,Matara,0,0,0,1
18,0815_Batticoloa,08-15,Batticoloa,0,0,0,1
19,0815_Hambantota,08-15,Hambantota,0,0,0,1
20,0815_Vavunia,08-15,Vavunia,0,0,0,0
21,0815_Trincomalee,08-15,Trincomalee,0,0,0,0
22,0815_Nuwaraeliya,08-15,Nuwaraeliya,0,0,0,0
23,0815_Kilinochchi,08-15,Kilinochchi,0,0,0,0
24,0815_Mannar,08-15,Mannar,0,0,0,0
25,0815_Mullativu,08-15,Mullativu,0,0,0,0
0,0816_Colombo,08-16,Colombo,32,0,32,160
1,0816_Gampaha,08-16,Gampaha,9,0,9,38
2,0816_Puttalam,08-16,Puttalam,10,0,10,35
3,0816_Kalutara,08-16,Kalutara,1,0,1,34
4,0816_Anuradhapura,08-16,Anuradhapura,0,0,0,20
5,0816_Kandy,08-16,Kandy,0,0,0,16
6,0816_Kurunegala,08-16,Kurunegala,0,0,0,11
7,0816_Polonnaruwa,08-16,Polonnaruwa,1,0,1,13
8,0816_Jaffna,08-16,Jaffna,1,0,1,7
9,0816_Ratnapura,08-16,Ratnapura,0,0,0,6
10,0816_Kegalle,08-16,Kegalle,0,0,0,4
11,0816_Moneragala,08-16,Moneragala,0,0,0,4
12,0816_Kalmunai,08-16,Kalmunai,0,0,0,2
13,0816_Matale,08-16,Matale,0,0,0,2
14,0816_Galle,08-16,Galle,1,0,1,2
15,0816_Ampara,08-16,Ampara,0,0,0,2
16,0816_Badulla,08-16,Badulla,0,0,0,1
17,0816_Matara,08-16,Matara,0,0,0,1
18,0816_Batticoloa,08-16,Batticoloa,0,0,0,1
19,0816_Hambantota,08-16,Hambantota,0,0,0,1
20,0816_Vavunia,08-16,Vavunia,0,0,0,0
21,0816_Trincomalee,08-16,Trincomalee,0,0,0,0
22,0816_Nuwaraeliya,08-16,Nuwaraeliya,0,0,0,0
23,0816_Kilinochchi,08-16,Kilinochchi,0,0,0,0
24,0816_Mannar,08-16,Mannar,0,0,0,0
25,0816_Mullativu,08-16,Mullativu,0,0,0,0
0,0817_Colombo,08-17,Colombo,29,0,29,160
1,0817_Gampaha,08-17,Gampaha,19,0,19,38
2,0817_Puttalam,08-17,Puttalam,10,0,10,35
3,0817_Kalutara,08-17,Kalutara,0,0,0,34
4,0817_Anuradhapura,08-17,Anuradhapura,1,0,1,20
5,0817_Kandy,08-17,Kandy,0,0,0,16
6,0817_Kurunegala,08-17,Kurunegala,3,0,3,11
7,0817_Polonnaruwa,08-17,Polonnaruwa,1,0,1,13
8,0817_Jaffna,08-17,Jaffna,0,0,0,7
9,0817_Ratnapura,08-17,Ratnapura,0,0,0,6
10,0817_Kegalle,08-17,Kegalle,0,0,0,4
11,0817_Moneragala,08-17,Moneragala,0,0,0,4
12,0817_Kalmunai,08-17,Kalmunai,0,0,0,2
13,0817_Matale,08-17,Matale,0,0,0,2
14,0817_Galle,08-17,Galle,1,0,1,2
15,0817_Ampara,08-17,Ampara,0,0,0,2
16,0817_Badulla,08-17,Badulla,0,0,0,1
17,0817_Matara,08-17,Matara,1,0,1,1
18,0817_Batticoloa,08-17,Batticoloa,0,0,0,1
19,0817_Hambantota,08-17,Hambantota,0,0,0,1
20,0817_Vavunia,08-17,Vavunia,0,0,0,0
21,0817_Trincomalee,08-17,Trincomalee,0,0,0,0
22,0817_Nuwaraeliya,08-17,Nuwaraeliya,0,0,0,0
23,0817_Kilinochchi,08-17,Kilinochchi,0,0,0,0
24,0817_Mannar,08-17,Mannar,0,0,0,0
25,0817_Mullativu,08-17,Mullativu,0,0,0,0
0,0818_Colombo,08-18,Colombo,47,0,47,160
1,0818_Gampaha,08-18,Gampaha,14,0,14,38
2,0818_Puttalam,08-18,Puttalam,5,0,5,35
3,0818_Kalutara,08-18,Kalutara,0,0,0,34
4,0818_Anuradhapura,08-18,Anuradhapura,0,0,0,20
5,0818_Kandy,08-18,Kandy,0,0,0,16
6,0818_Kurunegala,08-18,Kurunegala,4,0,4,11
7,0818_Polonnaruwa,08-18,Polonnaruwa,0,0,0,13
8,0818_Jaffna,08-18,Jaffna,0,0,0,7
9,0818_Ratnapura,08-18,Ratnapura,1,0,1,6
10,0818_Kegalle,08-18,Kegalle,0,0,0,4
11,0818_Moneragala,08-18,Moneragala,0,0,0,4
12,0818_Kalmunai,08-18,Kalmunai,0,0,0,2
13,0818_Matale,08-18,Matale,0,0,0,2
14,0818_Galle,08-18,Galle,2,0,2,2
15,0818_Ampara,08-18,Ampara,0,0,0,2
16,0818_Badulla,08-18,Badulla,0,0,0,1
17,0818_Matara,08-18,Matara,1,0,1,1
18,0818_Batticoloa,08-18,Batticoloa,0,0,0,1
19,0818_Hambantota,08-18,Hambantota,0,0,0,1
20,0818_Vavunia,08-18,Vavunia,0,0,0,0
21,0818_Trincomalee,08-18,Trincomalee,0,0,0,0
22,0818_Nuwaraeliya,08-18,Nuwaraeliya,0,0,0,0
23,0818_Kilinochchi,08-18,Kilinochchi,0,0,0,0
24,0818_Mannar,08-18,Mannar,0,0,0,0
25,0818_Mullativu,08-18,Mullativu,0,0,0,0
0,0819_Colombo,08-19,Colombo,36,0,36,160
1,0819_Gampaha,08-19,Gampaha,12,0,12,38
2,0819_Puttalam,08-19,Puttalam,4,0,4,35
3,0819_Kalutara,08-19,Kalutara,0,0,0,34
4,0819_Anuradhapura,08-19,Anuradhapura,1,0,1,20
5,0819_Kandy,08-19,Kandy,0,0,0,16
6,0819_Kurunegala,08-19,Kurunegala,4,0,4,11
7,0819_Polonnaruwa,08-19,Polonnaruwa,0,0,0,13
8,0819_Jaffna,08-19,Jaffna,2,0,2,7
9,0819_Ratnapura,08-19,Ratnapura,0,0,0,6
10,0819_Kegalle,08-19,Kegalle,0,0,0,4
11,0819_Moneragala,08-19,Moneragala,2,0,2,4
12,0819_Kalmunai,08-19,Kalmunai,0,0,0,2
13,0819_Matale,08-19,Matale,0,0,0,2
14,0819_Galle,08-19,Galle,0,0,0,2
15,0819_Ampara,08-19,Ampara,0,0,0,2
16,0819_Badulla,08-19,Badulla,0,0,0,1
17,0819_Matara,08-19,Matara,1,0,1,1
18,0819_Batticoloa,08-19,Batticoloa,0,0,0,1
19,0819_Hambantota,08-19,Hambantota,0,0,0,1
20,0819_Vavunia,08-19,Vavunia,0,0,0,0
21,0819_Trincomalee,08-19,Trincomalee,0,0,0,0
22,0819_Nuwaraeliya,08-19,Nuwaraeliya,0,0,0,0
23,0819_Kilinochchi,08-19,Kilinochchi,0,0,0,0
24,0819_Mannar,08-19,Mannar,0,0,0,0
25,0819_Mullativu,08-19,Mullativu,0,0,0,0
0,0820_Colombo,08-20,Colombo,60,0,60,160
1,0820_Gampaha,08-20,Gampaha,15,1,16,38
2,0820_Puttalam,08-20,Puttalam,8,0,8,35
3,0820_Kalutara,08-20,Kalutara,7,0,7,34
4,0820_Anuradhapura,08-20,Anuradhapura,1,0,1,20
5,0820_Kandy,08-20,Kandy,0,0,0,16
6,0820_Kurunegala,08-20,Kurunegala,4,0,4,11
7,0820_Polonnaruwa,08-20,Polonnaruwa,0,0,0,13
8,0820_Jaffna,08-20,Jaffna,0,0,0,7
9,0820_Ratnapura,08-20,Ratnapura,0,0,0,6
10,0820_Kegalle,08-20,Kegalle,0,0,0,4
11,0820_Moneragala,08-20,Moneragala,0,0,0,4
12,0820_Kalmunai,08-20,Kalmunai,0,0,0,2
13,0820_Matale,08-20,Matale,0,0,0,2
14,0820_Galle,08-20,Galle,1,0,1,2
15,0820_Ampara,08-20,Ampara,0,0,0,2
16,0820_Badulla,08-20,Badulla,0,0,0,1
17,0820_Matara,08-20,Matara,0,0,0,1
18,0820_Batticoloa,08-20,Batticoloa,0,0,0,1
19,0820_Hambantota,08-20,Hambantota,0,0,0,1
20,0820_Vavunia,08-20,Vavunia,0,0,0,0
21,0820_Trincomalee,08-20,Trincomalee,0,0,0,0
22,0820_Nuwaraeliya,08-20,Nuwaraeliya,0,0,0,0
23,0820_Kilinochchi,08-20,Kilinochchi,0,0,0,0
24,0820_Mannar,08-20,Mannar,0,0,0,0
25,0820_Mullativu,08-20,Mullativu,0,0,0,0
0,0821_Colombo,08-21,Colombo,37,0,37,160
1,0821_Gampaha,08-21,Gampaha,8,0,8,38
2,0821_Puttalam,08-21,Puttalam,6,0,6,35
3,0821_Kalutara,08-21,Kalutara,7,0,7,34
4,0821_Anuradhapura,08-21,Anuradhapura,0,0,0,20
5,0821_Kandy,08-21,Kandy,0,0,0,16
6,0821_Kurunegala,08-21,Kurunegala,2,0,2,11
7,0821_Polonnaruwa,08-21,Polonnaruwa,3,0,3,13
8,0821_Jaffna,08-21,Jaffna,0,0,0,7
9,0821_Ratnapura,08-21,Ratnapura,0,0,0,6
10,0821_Kegalle,08-21,Kegalle,0,0,0,4
11,0821_Moneragala,08-21,Moneragala,0,0,0,4
12,0821_Kalmunai,08-21,Kalmunai,0,0,0,2
13,0821_Matale,08-21,Matale,0,0,0,2
14,0821_Galle,08-21,Galle,0,0,0,2
15,0821_Ampara,08-21,Ampara,0,0,0,2
16,0821_Badulla,08-21,Badulla,1,0,1,1
17,0821_Matara,08-21,Matara,1,0,1,1
18,0821_Batticoloa,08-21,Batticoloa,0,0,0,1
19,0821_Hambantota,08-21,Hambantota,0,0,0,1
20,0821_Vavunia,08-21,Vavunia,0,0,0,0
21,0821_Trincomalee,08-21,Trincomalee,0,0,0,0
22,0821_Nuwaraeliya,08-21,Nuwaraeliya,0,0,0,0
23,0821_Kilinochchi,08-21,Kilinochchi,0,0,0,0
24,0821_Mannar,08-21,Mannar,0,0,0,0
25,0821_Mullativu,08-21,Mullativu,0,0,0,0
0,0822_Colombo,08-22,Colombo,42,1,43,160
1,0822_Gampaha,08-22,Gampaha,8,0,8,38
2,0822_Puttalam,08-22,Puttalam,5,0,5,35
3,0822_Kalutara,08-22,Kalutara,1,0,1,34
4,0822_Anuradhapura,08-22,Anuradhapura,0,0,0,20
5,0822_Kandy,08-22,Kandy,0,0,0,16
6,0822_Kurunegala,08-22,Kurunegala,0,0,0,11
7,0822_Polonnaruwa,08-22,Polonnaruwa,3,0,3,13
8,0822_Jaffna,08-22,Jaffna,0,0,0,7
9,0822_Ratnapura,08-22,Ratnapura,0,0,0,6
10,0822_Kegalle,08-22,Kegalle,0,0,0,4
11,0822_Moneragala,08-22,Moneragala,0,0,0,4
12,0822_Kalmunai,08-22,Kalmunai,0,0,0,2
13,0822_Matale,08-22,Matale,0,0,0,2
14,0822_Galle,08-22,Galle,2,1,3,2
15,0822_Ampara,08-22,Ampara,0,0,0,2
16,0822_Badulla,08-22,Badulla,1,0,1,1
17,0822_Matara,08-22,Matara,1,0,1,1
18,0822_Batticoloa,08-22,Batticoloa,0,0,0,1
19,0822_Hambantota,08-22,Hambantota,0,0,0,1
20,0822_Vavunia,08-22,Vavunia,0,0,0,0
21,0822_Trincomalee,08-22,Trincomalee,0,0,0,0
22,0822_Nuwaraeliya,08-22,Nuwaraeliya,0,0,0,0
23,0822_Kilinochchi,08-22,Kilinochchi,0,0,0,0
24,0822_Mannar,08-22,Mannar,0,0,0,0
25,0822_Mullativu,08-22,Mullativu,0,0,0,0
0,0823_Colombo,08-23,Colombo,16,1,17,160
1,0823_Gampaha,08-23,Gampaha,15,0,15,38
2,0823_Puttalam,08-23,Puttalam,11,0,11,35
3,0823_Kalutara,08-23,Kalutara,1,0,1,34
4,0823_Anuradhapura,08-23,Anuradhapura,0,0,0,20
5,0823_Kandy,08-23,Kandy,0,0,0,16
6,0823_Kurunegala,08-23,Kurunegala,1,0,1,11
7,0823_Polonnaruwa,08-23,Polonnaruwa,4,0,4,13
8,0823_Jaffna,08-23,Jaffna,0,0,0,7
9,0823_Ratnapura,08-23,Ratnapura,0,0,0,6
10,0823_Kegalle,08-23,Kegalle,0,0,0,4
11,0823_Moneragala,08-23,Moneragala,0,0,0,4
12,0823_Kalmunai,08-23,Kalmunai,0,0,0,2
13,0823_Matale,08-23,Matale,0,0,0,2
14,0823_Galle,08-23,Galle,1,2,3,2
15,0823_Ampara,08-23,Ampara,0,0,0,2
16,0823_Badulla,08-23,Badulla,2,0,2,1
17,0823_Matara,08-23,Matara,1,0,1,1
18,0823_Batticoloa,08-23,Batticoloa,0,0,0,1
19,0823_Hambantota,08-23,Hambantota,0,0,0,1
20,0823_Vavunia,08-23,Vavunia,0,0,0,0
21,0823_Trincomalee,08-23,Trincomalee,0,0,0,0
22,0823_Nuwaraeliya,08-23,Nuwaraeliya,0,0,0,0
23,0823_Kilinochchi,08-23,Kilinochchi,0,0,0,0
24,0823_Mannar,08-23,Mannar,0,0,0,0
25,0823_Mullativu,08-23,Mullativu,0,0,0,0
0,0824_Colombo,08-24,Colombo,26,1,27,160
1,0824_Gampaha,08-24,Gampaha,9,0,9,38
